transaction_id,date,region,city,outlet_type,sales_channel,customer_type,brand,pack_size_ml,pack_type,promo_flag,promo_type,discount_pct,competitor_price_index,units_sold,base_price_per_unit,gross_sales_value,net_sales_value,stock_at_start,stock_at_end,oos_flag,weather,temp_c,event
TXN_002442,2024-06-03,East,Bhubaneswar,Supermarket,Off-Trade,Retail Chain,Heineken,650,Can,1,Price_Off,0.292,0.982,51,208.75,10646.06,7540.78,96,53,0,Humid,26.5,None
TXN_002443,2024-04-09,South,Kochi,Convenience Store,Off-Trade,Retail Chain,Local_Brand_A,1000,Bottle,0,None,0.043,1.014,35,199.42,6979.57,6680.14,61,27,0,Sunny,26.2,None
TXN_002444,2024-08-09,West,Mumbai,Hypermarket,Off-Trade,Independent Store,Kingfisher,1000,Bottle,0,None,0.02,1.139,50,242.67,12133.39,11892.97,81,39,0,Sunny,30.1,None
TXN_002445,2024-04-17,East,Kolkata,Supermarket,Off-Trade,Retail Chain,Kingfisher,330,Keg,1,Display,,0.996,73,142.57,10407.64,7367.97,94,28,0,Cool,24.9,Sports_Event
TXN_002446,2024-05-07,North,Delhi,Bar/Restaurant,On-Trade,Modern Trade,Heineken,500,Keg,1,Bundle,0.255,0.979,57,194.27,11073.23,8248.23,80,21,0,Sunny,25.8,None
TXN_002447,2024-06-06,East,Patna,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,330,Bottle,0,None,0.05,0.898,59,145.26,8570.46,8142.41,80,17,0,Cloudy,28.0,None
TXN_002448,2024-02-04,West,Pune,Bar/Restaurant,On-Trade,Modern Trade,Budweiser,650,Draft,0,None,0.049,0.908,95,224.48,21325.37,20287.95,170,70,0,Sunny,30.0,None
TXN_002449,2024-01-13,East,Guwahati,E-commerce,Off-Trade,Modern Trade,Local_Brand_B,650,Can,1,Price_Off,0.152,1.042,52,142.63,7416.88,6288.8,87,30,0,Sunny,,Festival
TXN_002450,2024-04-26,West,Mumbai,Bar/Restaurant,On-Trade,Independent Store,Local_Brand_A,500,Can,0,None,0.031,0.924,125,140.2,17525.51,16977.93,151,21,0,Humid,29.4,Sports_Event
TXN_002451,2024-06-20,West,Ahmedabad,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,330,Can,0,None,0.01,1.006,55,104.85,5766.52,5707.57,90,43,0,Sunny,32.2,Long_Weekend
TXN_002452,2024-01-25,South,Kochi,Supermarket,Off-Trade,Independent Store,Budweiser,330,Can,1,Display,0.057,1.048,48,158.31,7598.9,7167.78,89,40,0,Humid,28.2,None
TXN_002453,2024-01-06,East,Patna,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,500,Bottle,1,Bundle,0.147,0.954,60,130.55,7832.94,6683.24,105,48,0,Cloudy,28.6,Concert
TXN_002454,2024-04-05,North,Lucknow,Supermarket,Off-Trade,Modern Trade,Kingfisher,650,Can,0,None,0.021,0.906,51,184.13,9390.64,9194.46,90,34,0,Cool,23.8,None
TXN_002455,2024-03-14,East,Kolkata,Convenience Store,Off-Trade,Retail Chain,Local_Brand_B,650,Can,1,Price_Off,0.264,0.993,40,138.92,5556.76,4088.43,67,24,0,Cloudy,26.8,None
TXN_002456,2024-12-20,North,Jaipur,E-commerce,Off-Trade,Modern Trade,Heineken,330,Keg,1,Price_Off,0.084,0.967,57,158.47,9032.61,8276.74,109,54,0,Cloudy,24.7,Festival
TXN_002457,2024-08-18,South,Kochi,Convenience Store,Off-Trade,Independent Store,Heineken,330,Bottle,1,Digital_Coupon,0.3,0.99,76,166.02,12617.25,8837.67,128,53,0,Cloudy,27.1,Concert
TXN_002458,2024-06-27,North,Chandigarh,Convenience Store,Off-Trade,Retail Chain,Kingfisher,650,Bottle,1,Bundle,0.263,1.092,44,183.62,8079.26,5951.23,73,31,0,Sunny,27.9,Sports_Event
TXN_002459,2024-05-27,West,Surat,Supermarket,Off-Trade,Independent Store,Heineken,500,Keg,0,None,0.04,0.943,47,184.17,8655.97,8311.01,81,41,0,Cool,26.3,None
TXN_002460,2024-05-23,East,Guwahati,Convenience Store,Off-Trade,Independent Store,Budweiser,1000,Draft,0,None,0.009,1.014,38,277.07,10528.68,10430.12,60,22,0,Rainy,24.5,Festival
TXN_002461,2024-07-02,East,Kolkata,Convenience Store,Off-Trade,Modern Trade,Budweiser,330,Bottle,1,,0.204,0.993,31,149.01,4619.23,3676.62,54,26,0,Rainy,22.8,None
TXN_002462,2024-06-16,South,Kochi,Hypermarket,Off-Trade,Independent Store,Local_Brand_B,1000,Can,0,None,0.007,0.922,126,181.8,22906.9,22748.36,218,91,0,Sunny,26.8,None
TXN_002463,2024-08-07,North,Chandigarh,Hypermarket,Off-Trade,Independent Store,Budweiser,500,Bottle,0,None,0.026,1.007,77,175.14,13485.95,13133.33,129,55,0,Cloudy,26.5,Festival
TXN_002464,2024-05-03,South,Hyderabad,Supermarket,Off-Trade,Modern Trade,Heineken,330,Draft,0,None,0.023,0.969,47,179.79,8450.04,8257.88,85,40,0,Sunny,30.1,None
TXN_002465,2024-04-19,East,Guwahati,E-commerce,Off-Trade,Independent Store,Kingfisher,650,Draft,1,Bundle,0.158,0.972,77,204.1,15715.87,13230.47,100,19,0,Humid,28.3,Long_Weekend
TXN_002466,2024-06-16,East,Kolkata,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,500,Bottle,1,Price_Off,0.052,0.909,112,137.24,15370.61,14572.01,163,59,0,Sunny,28.3,Festival
TXN_002467,2024-12-24,West,Surat,Supermarket,Off-Trade,Independent Store,Kingfisher,1000,Keg,0,None,0.024,1.014,43,228.56,9827.94,9588.72,72,35,0,Cool,28.8,None
TXN_002468,2024-09-27,South,Bengaluru,Supermarket,Off-Trade,Retail Chain,Local_Brand_B,1000,Can,0,None,0.007,1.003,51,180.44,9202.34,9135.32,91,39,0,Sunny,30.7,None
TXN_002469,2024-10-27,West,Surat,Convenience Store,Off-Trade,Independent Store,Heineken,1000,Draft,0,None,0.012,,43,281.95,12123.84,11982.82,77,36,0,Cloudy,30.4,None
TXN_002470,2024-07-29,East,Bhubaneswar,Supermarket,Off-Trade,Retail Chain,Heineken,330,Bottle,0,None,0.028,1.057,22,167.51,3685.25,3581.81,33,17,0,Cloudy,24.6,None
TXN_002471,2024-07-15,East,Patna,Supermarket,Off-Trade,Modern Trade,Heineken,650,Keg,1,Display,0.188,1.032,58,212.25,12310.74,9993.53,80,22,0,Rainy,24.4,Sports_Event
TXN_002472,2024-12-15,North,Jaipur,Hypermarket,Off-Trade,Independent Store,Kingfisher,330,Can,0,None,0.047,0.932,93,133.24,12391.17,11807.57,114,24,0,Cloudy,25.8,None
TXN_002473,2024-12-29,East,Patna,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,330,Keg,0,None,0.046,0.948,34,110.48,3756.21,3582.22,51,18,0,Sunny,28.7,Concert
TXN_002474,2024-01-04,West,Ahmedabad,Supermarket,Off-Trade,Modern Trade,Heineken,650,Can,1,Digital_Coupon,0.122,0.957,41,210.63,8636.03,7580.71,66,26,0,,29.1,None
TXN_002475,2024-10-13,South,Kochi,Convenience Store,Off-Trade,Independent Store,Kingfisher,1000,Draft,0,None,0.048,1.038,36,257.64,9275.0,8827.84,69,38,0,Sunny,30.8,None
TXN_002476,2024-08-07,West,Pune,Hypermarket,Off-Trade,Retail Chain,Heineken,1000,Keg,0,None,0.042,1.04,94,261.74,24603.49,23566.48,113,24,0,Sunny,31.3,None
TXN_002477,2024-06-27,West,Surat,Bar/Restaurant,On-Trade,Retail Chain,Kingfisher,650,Bottle,0,None,0.033,,62,183.42,11372.06,10996.59,97,34,0,Sunny,28.8,None
TXN_002478,2024-05-30,West,Ahmedabad,Supermarket,Off-Trade,Independent Store,Heineken,500,Bottle,1,Digital_Coupon,0.296,0.894,49,182.31,8933.09,6287.63,84,34,0,Sunny,30.2,None
TXN_002479,2024-04-20,South,Bengaluru,Bar/Restaurant,On-Trade,Independent Store,Heineken,1000,Draft,0,None,0.019,0.926,87,287.71,25030.65,24555.09,168,77,0,Cool,27.3,None
TXN_002480,2024-01-29,North,Jaipur,Convenience Store,Off-Trade,Independent Store,Budweiser,330,Bottle,0,None,0.01,1.059,51,146.06,7449.21,7374.89,72,23,0,Sunny,24.7,None
TXN_002481,2024-08-09,East,Guwahati,Supermarket,Off-Trade,Retail Chain,Heineken,500,Bottle,0,None,0.034,,45,175.71,7906.77,7640.43,70,30,0,Rainy,27.8,None
TXN_002482,2024-03-03,South,Kochi,Supermarket,Off-Trade,Independent Store,Budweiser,650,Draft,1,Bundle,0.094,1.071,70,224.41,15708.98,14225.29,104,42,0,Cool,27.6,None
TXN_002483,2024-06-19,South,Kochi,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,330,Keg,0,None,0.045,1.002,18,111.5,2007.06,1917.3,38,21,0,Sunny,32.6,Festival
TXN_002484,2024-05-01,North,Delhi,Supermarket,Off-Trade,Independent Store,Heineken,500,Keg,0,,0.003,0.922,36,195.51,7038.53,7016.97,60,28,0,Sunny,26.4,None
TXN_002485,2024-01-24,East,Kolkata,Bar/Restaurant,On-Trade,Retail Chain,Heineken,650,Draft,1,Digital_Coupon,0.135,,79,226.75,17913.58,15495.57,128,48,0,Sunny,29.8,None
TXN_002486,2024-09-10,South,Hyderabad,Convenience Store,Off-Trade,HoReCa,Local_Brand_A,650,Bottle,1,Price_Off,0.225,1.004,36,153.36,5520.98,4278.65,69,35,0,Cloudy,29.6,None
TXN_002487,2024-04-20,South,Chennai,Convenience Store,Off-Trade,Independent Store,Budweiser,330,Can,0,None,0.017,1.055,37,147.09,5442.38,5351.34,47,6,0,Rainy,27.0,None
TXN_002488,2024-12-06,West,Ahmedabad,Convenience Store,Off-Trade,HoReCa,Local_Brand_A,1000,Bottle,1,Price_Off,0.062,1.019,28,204.3,5720.31,5364.92,55,24,0,Sunny,28.3,Long_Weekend
TXN_002489,2024-11-08,South,Chennai,E-commerce,Off-Trade,Retail Chain,Local_Brand_A,500,Bottle,0,None,0.027,0.964,40,139.96,5598.55,5448.53,53,14,0,Rainy,26.1,None
TXN_002490,2024-01-01,North,Jaipur,Supermarket,Off-Trade,Retail Chain,Heineken,500,Can,1,Bundle,0.078,1.068,59,187.66,11072.11,10203.98,90,31,0,Sunny,28.4,None
TXN_002491,2024-03-14,North,Lucknow,Convenience Store,Off-Trade,Retail Chain,Kingfisher,330,Can,0,None,0.034,0.975,33,143.19,4725.19,4565.49,63,37,0,Sunny,24.8,None
TXN_002492,2024-01-29,West,Surat,Convenience Store,Off-Trade,Retail Chain,Budweiser,650,Draft,1,Display,0.073,0.892,23,216.85,4987.57,4622.69,51,33,0,Cloudy,29.7,None
TXN_002493,2024-06-07,South,Chennai,Supermarket,Off-Trade,Independent Store,Kingfisher,330,Bottle,0,None,0.036,0.975,76,133.91,10177.4,9812.39,93,23,0,Humid,31.9,None
TXN_002494,2024-08-09,West,Ahmedabad,Hypermarket,Off-Trade,Independent Store,Budweiser,650,Bottle,1,Bundle,0.186,0.98,70,186.31,13041.38,10614.11,96,30,0,Sunny,29.6,None
TXN_002495,2024-04-12,North,Lucknow,Supermarket,Off-Trade,Independent Store,Local_Brand_A,650,Draft,0,None,0.003,0.922,64,174.5,11168.08,11137.99,125,57,0,Sunny,27.8,None
TXN_002496,2024-07-21,South,Bengaluru,Hypermarket,Off-Trade,Modern Trade,Budweiser,500,Bottle,1,Price_Off,0.182,0.843,114,172.77,19695.27,16110.46,211,93,0,Sunny,29.9,None
TXN_002497,2024-10-25,South,Kochi,Supermarket,Off-Trade,Modern Trade,Local_Brand_A,1000,Bottle,0,None,0.019,1.052,97,205.21,19905.06,19533.65,146,51,0,Humid,29.8,Concert
TXN_002498,2024-01-22,South,Chennai,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,1000,Keg,0,None,0.036,0.905,68,225.24,15316.34,14765.03,113,50,0,Humid,30.2,None
TXN_002499,2024-05-02,West,Pune,Supermarket,Off-Trade,Modern Trade,Budweiser,1000,Bottle,0,None,0.015,0.926,27,255.06,6886.5,6783.01,45,22,0,Rainy,27.0,None
TXN_002500,2024-06-01,East,Guwahati,Hypermarket,Off-Trade,Independent Store,Kingfisher,1000,Keg,0,None,0.029,0.975,82,227.47,18652.67,18117.43,101,27,0,Humid,28.3,None
TXN_002501,2024-08-31,North,Chandigarh,Hypermarket,Off-Trade,Retail Chain,Heineken,500,Can,1,Bundle,0.247,0.987,49,179.88,8814.04,6636.02,77,27,0,Cloudy,21.7,None
TXN_002502,2024-10-07,South,Bengaluru,Bar/Restaurant,On-Trade,Independent Store,Imported_Special,330,Bottle,1,Bundle,0.234,1.045,87,111.03,9659.78,7402.8,100,20,0,Rainy,27.1,Festival
TXN_002503,2024-04-08,South,Hyderabad,Convenience Store,Off-Trade,Modern Trade,Budweiser,330,Bottle,0,None,0.036,1.017,40,148.31,5932.36,5719.46,58,13,0,Sunny,28.4,None
TXN_002504,2024-11-01,West,Mumbai,Convenience Store,Off-Trade,Modern Trade,Heineken,1000,Bottle,1,Display,0.149,1.002,33,262.0,8646.11,7357.08,50,14,0,Cloudy,30.1,None
TXN_002505,2024-12-31,North,Delhi,Supermarket,Off-Trade,Independent Store,Local_Brand_A,330,Keg,1,Display,0.058,0.922,68,122.53,8331.71,7852.12,87,17,0,Cool,22.8,None
TXN_002506,2024-06-11,East,Kolkata,Supermarket,Off-Trade,HoReCa,Local_Brand_A,330,Can,1,Digital_Coupon,0.159,1.037,44,120.66,5308.86,4465.86,50,15,0,Rainy,26.5,None
TXN_002507,2024-06-23,West,Ahmedabad,Supermarket,Off-Trade,Retail Chain,Kingfisher,1000,Draft,0,None,0.042,0.991,23,261.65,6017.85,5766.87,43,28,0,Rainy,26.9,None
TXN_002508,2024-06-20,West,Mumbai,Bar/Restaurant,On-Trade,Modern Trade,Local_Brand_A,500,Keg,1,Digital_Coupon,0.125,1.057,46,136.82,6293.75,5507.57,85,41,0,Rainy,28.8,Concert
TXN_002509,2024-03-21,East,Bhubaneswar,Supermarket,Off-Trade,HoReCa,Local_Brand_B,500,Keg,1,Price_Off,0.072,0.989,87,128.64,11192.07,10386.09,113,30,0,Rainy,26.4,Sports_Event
TXN_002510,2024-03-13,South,Kochi,Bar/Restaurant,On-Trade,Modern Trade,Local_Brand_B,500,Bottle,0,None,0.004,0.901,50,125.82,6290.98,6268.48,76,22,0,Sunny,30.4,None
TXN_002511,2024-09-23,South,Bengaluru,Bar/Restaurant,On-Trade,Independent Store,Budweiser,650,Bottle,1,Price_Off,0.065,0.951,58,196.23,11381.32,10646.26,111,51,0,Rainy,26.5,None
TXN_002512,2024-12-24,North,Lucknow,Hypermarket,Off-Trade,Retail Chain,Budweiser,500,Can,0,None,0.004,0.896,52,175.64,9133.51,9098.42,98,45,0,Humid,24.2,Concert
TXN_002513,2024-09-24,West,Ahmedabad,E-commerce,Off-Trade,HoReCa,Kingfisher,1000,Bottle,0,None,0.023,1.077,32,230.62,7379.87,7213.59,61,38,0,Rainy,26.5,None
TXN_002514,2024-01-24,South,Hyderabad,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,1000,Can,1,Bundle,0.295,1.002,34,201.43,6848.58,4830.01,64,32,0,Rainy,26.0,None
TXN_002515,2024-06-03,North,Lucknow,E-commerce,Off-Trade,Independent Store,Kingfisher,500,Keg,0,None,,1.166,40,169.03,6761.02,6643.52,68,26,0,Sunny,24.8,Sports_Event
TXN_002516,2024-01-22,North,Delhi,Bar/Restaurant,On-Trade,Retail Chain,Kingfisher,1000,Bottle,0,None,0.022,1.2,78,239.36,18670.23,18263.41,132,58,0,Cloudy,30.2,None
TXN_002517,2024-05-13,West,Mumbai,Supermarket,Off-Trade,Independent Store,Budweiser,330,Draft,1,Bundle,0.189,0.973,27,164.24,4434.52,3594.37,51,33,0,Rainy,30.0,None
TXN_002518,2024-03-09,South,Bengaluru,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,500,Can,0,None,0.042,1.115,64,144.47,9245.82,8860.26,127,63,0,Cloudy,28.2,Sports_Event
TXN_002519,2024-12-17,South,Bengaluru,E-commerce,Off-Trade,Retail Chain,Local_Brand_B,650,Bottle,1,Price_Off,0.268,1.017,65,147.3,9574.61,7012.08,112,49,0,Sunny,28.6,Festival
TXN_002520,2024-11-12,South,Chennai,Convenience Store,Off-Trade,Retail Chain,Heineken,500,Keg,0,None,0.047,1.097,29,178.94,5189.21,4943.11,42,15,0,Sunny,28.2,Festival
TXN_002521,2024-02-26,West,Surat,Supermarket,Off-Trade,Retail Chain,Local_Brand_B,500,Bottle,1,Price_Off,0.226,0.888,75,134.76,10107.27,7818.81,138,64,0,Humid,30.4,None
TXN_002522,2024-06-27,West,Mumbai,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_A,650,Bottle,0,None,0.016,0.951,130,157.93,20531.31,20196.84,246,115,0,Sunny,28.6,Festival
TXN_002523,2024-01-31,South,Kochi,Bar/Restaurant,On-Trade,Retail Chain,Heineken,1000,Draft,1,Bundle,0.214,0.932,103,290.29,29900.25,23495.94,188,91,0,Humid,29.0,None
TXN_002524,2024-05-04,North,Jaipur,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,650,Keg,1,Price_Off,0.105,1.051,67,161.53,10822.83,9683.37,122,57,0,Sunny,27.1,None
TXN_002525,2024-12-04,West,Surat,Supermarket,Off-Trade,HoReCa,Heineken,1000,Keg,0,None,0.043,,32,274.57,8786.14,8407.93,47,12,0,Cloudy,30.8,None
TXN_002526,2024-05-31,South,Hyderabad,Convenience Store,Off-Trade,Retail Chain,Budweiser,650,Draft,1,Bundle,,0.868,37,218.38,8080.09,7413.1,67,31,0,Rainy,26.1,None
TXN_002527,2024-04-14,North,Jaipur,Bar/Restaurant,On-Trade,Modern Trade,Heineken,330,Keg,0,None,0.03,1.056,72,154.31,11110.04,10775.31,118,41,0,Rainy,22.6,None
TXN_002528,2024-01-11,South,Bengaluru,Supermarket,Off-Trade,Retail Chain,Kingfisher,330,Can,1,Price_Off,0.272,1.024,66,141.02,9307.27,6776.33,92,31,0,Cloudy,31.1,None
TXN_002529,2024-04-18,North,Lucknow,Convenience Store,Off-Trade,Independent Store,Kingfisher,1000,Bottle,0,None,0.034,0.879,18,228.13,4106.32,3966.94,42,26,0,Cloudy,25.4,None
TXN_002530,2024-10-05,West,Surat,Hypermarket,Off-Trade,Retail Chain,Kingfisher,330,Bottle,0,None,0.005,1.066,106,138.7,14702.57,14636.33,166,67,0,Cloudy,31.3,Sports_Event
TXN_002531,2024-04-19,West,Pune,E-commerce,Off-Trade,Retail Chain,Kingfisher,330,Bottle,1,Display,,0.993,41,136.59,5600.07,4538.01,68,25,0,Rainy,29.8,None
TXN_002532,2024-06-10,West,Ahmedabad,Convenience Store,Off-Trade,Independent Store,Local_Brand_A,500,Bottle,0,None,0.028,1.027,30,148.84,4465.14,4339.6,54,33,0,Sunny,30.0,None
TXN_002533,2024-01-15,West,Mumbai,Supermarket,Off-Trade,Independent Store,Local_Brand_B,1000,Bottle,1,,0.291,1.137,68,189.24,12868.4,9129.62,126,63,0,Rainy,27.3,Festival
TXN_002534,2024-02-26,North,Lucknow,Hypermarket,Off-Trade,HoReCa,Imported_Special,500,Bottle,1,Digital_Coupon,0.262,0.968,106,176.97,18759.27,13835.34,122,12,0,Humid,25.7,Long_Weekend
TXN_002535,2024-08-31,North,Delhi,Hypermarket,Off-Trade,Independent Store,Heineken,330,Bottle,0,None,0.042,1.036,96,157.42,15112.47,14475.81,188,95,0,Rainy,24.1,Concert
TXN_002536,2024-08-27,East,Guwahati,Bar/Restaurant,On-Trade,Modern Trade,Local_Brand_B,330,Bottle,0,None,0.004,1.005,65,114.69,7455.04,7426.69,91,32,0,Sunny,26.8,None
TXN_002537,2024-05-10,North,Jaipur,E-commerce,Off-Trade,Retail Chain,Kingfisher,500,Bottle,0,None,0.033,0.95,42,164.81,6921.95,6692.0,66,33,0,Sunny,24.3,Long_Weekend
TXN_002538,2024-11-29,South,Chennai,Convenience Store,Off-Trade,Retail Chain,Budweiser,330,Bottle,0,None,0.016,1.025,32,148.55,4753.61,4675.49,54,28,0,Rainy,27.1,None
TXN_002539,2024-04-21,North,Chandigarh,Hypermarket,Off-Trade,Modern Trade,Kingfisher,650,Can,0,None,0.001,1.011,91,177.68,16168.5,16149.47,137,52,0,Sunny,25.1,None
TXN_002540,2024-10-31,North,Jaipur,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,1000,Draft,0,None,0.029,0.87,78,250.12,19509.24,18947.51,123,51,0,Sunny,26.3,Festival
TXN_002541,2024-06-02,North,Delhi,Convenience Store,Off-Trade,Retail Chain,Budweiser,1000,Can,1,Digital_Coupon,0.286,0.876,55,254.48,13996.26,9993.48,88,32,0,Sunny,24.2,None
TXN_002542,2024-06-20,West,Pune,Supermarket,Off-Trade,Independent Store,Local_Brand_A,330,Bottle,0,None,,1.197,52,118.72,6173.49,5913.62,76,26,0,Sunny,29.3,None
TXN_002543,2024-06-13,West,Surat,Convenience Store,Off-Trade,Retail Chain,Heineken,330,Bottle,1,Price_Off,0.144,0.935,35,152.8,5348.08,4579.27,64,34,0,Cool,27.4,None
TXN_002544,2024-05-02,South,Bengaluru,Supermarket,Off-Trade,HoReCa,Heineken,330,Bottle,1,Display,0.259,0.996,68,165.87,11278.85,8360.71,136,69,0,Rainy,26.4,Festival
TXN_002545,2024-11-19,East,Guwahati,Convenience Store,Off-Trade,Modern Trade,Budweiser,1000,Bottle,1,Display,0.054,1.051,45,254.2,11439.13,10817.8,74,29,0,Sunny,29.4,None
TXN_002546,2024-12-31,North,Delhi,E-commerce,Off-Trade,Retail Chain,Kingfisher,330,Bottle,0,None,0.029,0.906,28,139.44,3904.25,3790.38,46,17,0,Rainy,22.9,Concert
TXN_002547,2024-02-20,West,Mumbai,Supermarket,Off-Trade,Independent Store,Budweiser,650,Can,0,None,0.012,0.968,71,192.76,13686.01,13527.71,103,41,0,Cloudy,28.2,Sports_Event
TXN_002548,2024-04-19,East,Guwahati,Hypermarket,Off-Trade,Retail Chain,Heineken,330,Bottle,1,Bundle,0.286,1.077,39,158.76,6191.52,4420.32,60,22,0,Sunny,29.0,None
TXN_002549,2024-11-05,East,Bhubaneswar,Convenience Store,Off-Trade,Independent Store,Local_Brand_B,330,Can,0,,0.007,0.92,29,111.62,3236.84,3215.24,48,15,0,Rainy,24.3,None
TXN_002550,2024-12-20,South,Chennai,Convenience Store,Off-Trade,Independent Store,Kingfisher,1000,Bottle,0,None,0.009,0.886,35,235.14,8229.74,8154.46,43,17,0,Sunny,26.2,None
TXN_002551,2024-11-08,East,Guwahati,Hypermarket,Off-Trade,HoReCa,Budweiser,650,Bottle,0,None,0.023,0.937,88,190.83,16793.01,16412.03,112,19,0,Sunny,28.1,None
TXN_002552,2024-10-05,East,Bhubaneswar,E-commerce,Off-Trade,HoReCa,Local_Brand_A,650,Bottle,0,None,0.013,0.991,41,157.92,6474.61,6389.03,61,25,0,Rainy,27.1,Festival
TXN_002553,2024-02-16,West,Pune,Supermarket,Off-Trade,Modern Trade,Local_Brand_A,650,Can,1,Digital_Coupon,0.11,0.8,79,166.26,13134.23,11688.93,96,17,0,Humid,28.5,Festival
TXN_002554,2024-06-12,East,Kolkata,Hypermarket,Off-Trade,Independent Store,Kingfisher,500,Can,0,,0.049,1.031,41,171.62,7036.55,6693.91,61,17,0,Sunny,25.8,None
TXN_002555,2024-09-05,North,Lucknow,Convenience Store,Off-Trade,Independent Store,Heineken,330,Bottle,0,None,0.031,0.946,38,165.37,6284.07,6089.33,64,24,0,Cloudy,28.3,None
TXN_002556,2024-02-20,West,Surat,Bar/Restaurant,On-Trade,Modern Trade,Budweiser,650,Can,0,None,0.028,0.935,72,203.42,14645.98,14235.27,109,38,0,Sunny,32.1,None
TXN_002557,2024-08-07,South,Kochi,Convenience Store,Off-Trade,Independent Store,Kingfisher,500,Keg,0,None,0.016,1.184,30,172.75,5182.55,5101.24,54,22,0,Sunny,30.5,None
TXN_002558,2024-06-25,North,Jaipur,Hypermarket,Off-Trade,Modern Trade,Heineken,330,Bottle,1,,0.097,0.956,42,158.4,6652.95,6006.03,60,13,0,Cloudy,26.0,None
TXN_002559,2024-07-20,South,Chennai,E-commerce,Off-Trade,Independent Store,Kingfisher,1000,Keg,0,None,0.018,1.131,31,239.45,7423.09,7290.0,48,24,0,Cloudy,26.1,None
TXN_002560,2024-04-17,East,Guwahati,Convenience Store,Off-Trade,Retail Chain,Kingfisher,650,Bottle,0,None,0.038,1.09,25,183.48,4587.09,4413.29,41,16,0,Cool,25.2,None
TXN_002561,2024-11-18,North,Jaipur,Hypermarket,Off-Trade,Retail Chain,Heineken,650,Bottle,0,None,0.031,1.015,106,202.03,21415.41,20759.62,129,21,0,Sunny,27.3,Festival
TXN_002562,2024-11-05,East,Patna,Bar/Restaurant,On-Trade,Retail Chain,Local_Brand_A,330,Bottle,1,Display,0.196,1.123,79,121.86,9626.71,7738.32,106,22,0,,28.3,None
TXN_002563,2024-03-22,East,Patna,Supermarket,Off-Trade,Retail Chain,Local_Brand_A,1000,Draft,0,None,0.022,,35,211.42,7399.62,7239.28,66,37,0,Sunny,26.2,None
TXN_002564,2024-08-22,West,Pune,Hypermarket,Off-Trade,HoReCa,Local_Brand_B,330,Can,0,None,0.016,0.972,58,104.14,6040.2,5945.08,86,27,0,Cloudy,31.6,None
TXN_002565,2024-04-23,East,Patna,Bar/Restaurant,On-Trade,HoReCa,Local_Brand_A,650,Bottle,1,Price_Off,0.212,1.05,83,164.0,13611.94,10720.92,105,22,0,Sunny,27.1,None
TXN_002566,2024-06-14,North,Jaipur,Convenience Store,Off-Trade,HoReCa,Local_Brand_B,650,Bottle,0,None,0.05,1.083,35,149.46,5231.2,4972.01,63,26,0,Sunny,23.5,Sports_Event
TXN_002567,2024-08-25,East,Guwahati,E-commerce,Off-Trade,Retail Chain,Local_Brand_A,650,Keg,0,None,0.045,1.052,31,164.58,5101.97,4871.25,44,15,0,Humid,27.5,None
TXN_002568,2024-11-10,West,Ahmedabad,Hypermarket,Off-Trade,Modern Trade,Heineken,1000,Bottle,1,Display,0.193,1.152,168,271.99,45694.2,36860.25,208,36,0,Humid,34.7,Sports_Event
TXN_002569,2024-05-27,East,Patna,Supermarket,Off-Trade,Retail Chain,Local_Brand_B,330,Bottle,1,Price_Off,0.156,0.995,41,107.09,4390.83,3706.92,68,28,0,Cloudy,28.6,None
TXN_002570,2024-05-20,West,Surat,E-commerce,Off-Trade,Retail Chain,Budweiser,1000,Can,1,Bundle,0.22,1.016,48,251.97,12094.67,9438.1,74,34,0,Cloudy,29.2,None
TXN_002571,2024-01-02,North,Delhi,Bar/Restaurant,On-Trade,Independent Store,Kingfisher,1000,Bottle,1,Digital_Coupon,0.124,1.007,76,239.83,18227.14,15970.75,142,72,0,Humid,28.3,None
TXN_002572,2024-05-19,East,Guwahati,Supermarket,Off-Trade,Independent Store,Budweiser,1000,Can,0,None,0.008,0.97,3,247.12,741.36,735.43,25,17,0,Humid,27.1,None
TXN_002573,2024-07-01,East,Patna,Supermarket,Off-Trade,Modern Trade,Heineken,1000,Bottle,0,None,,0.884,51,279.66,14262.51,13783.75,88,43,0,Sunny,27.0,None
TXN_002574,2024-03-11,West,Pune,Bar/Restaurant,On-Trade,Modern Trade,Heineken,650,Can,0,None,0.027,0.976,117,213.57,24987.69,24305.62,174,57,0,Sunny,27.6,Sports_Event
TXN_002575,2024-02-19,South,Kochi,Bar/Restaurant,On-Trade,HoReCa,Local_Brand_A,330,Can,1,Bundle,0.118,0.91,86,127.04,10925.28,9631.21,118,32,0,Sunny,29.7,None
